CUSTOMER_ID,DATE_OF_SESSION,PRODUCT_ID,PRICE,RECORD_SOURCE,LOAD_DATETIME
C4,2021-01-04 08:05:32.219 +0000,P22,3347,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C10,2021-01-04 09:52:32.219 +0000,P26,7027,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C24,2021-01-04 13:50:32.219 +0000,P31,3684,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C24,2021-01-04 13:50:32.219 +0000,P33,3750,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C24,2021-01-04 13:50:32.219 +0000,P31,2682,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C29,2021-01-04 09:55:32.219 +0000,P13,16344,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C29,2021-01-04 09:55:32.219 +0000,P14,3051,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C46,2021-01-03 22:06:32.219 +0000,P38,7776,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C50,2021-01-04 13:23:32.219 +0000,P30,5942,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C50,2021-01-04 13:23:32.219 +0000,P28,18657,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C50,2021-01-04 13:23:32.219 +0000,P30,4854,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C51,2021-01-03 18:40:32.219 +0000,P44,1125,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C58,2021-01-04 12:32:32.219 +0000,P21,3808,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C58,2021-01-04 12:32:32.219 +0000,P18,9832,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C59,2021-01-04 09:19:32.219 +0000,P03,18898,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C59,2021-01-04 09:19:32.219 +0000,P03,14183,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C65,2021-01-04 11:25:32.219 +0000,P30,6963,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C65,2021-01-04 11:25:32.219 +0000,P32,5731,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C65,2021-01-04 11:25:32.219 +0000,P30,16418,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C74,2021-01-03 22:07:32.219 +0000,P30,10139,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-03 23:02:32.219 +0000,P03,8472,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-03 23:02:32.219 +0000,P04,10562,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-03 23:02:32.219 +0000,P05,481,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C90,2021-01-04 07:39:32.219 +0000,P02,990,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C90,2021-01-04 07:39:32.219 +0000,P03,6097,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C94,2021-01-04 05:21:32.219 +0000,P41,10071,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C95,2021-01-03 23:43:32.219 +0000,P33,9031,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C112,2021-01-04 00:03:32.219 +0000,P24,2047,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C112,2021-01-04 00:03:32.219 +0000,P24,17187,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C125,2021-01-04 14:07:32.219 +0000,P26,15925,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C129,2021-01-04 07:28:32.219 +0000,P29,19955,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C129,2021-01-04 07:28:32.219 +0000,P32,7720,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C129,2021-01-04 07:28:32.219 +0000,P33,2911,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C134,2021-01-03 23:38:32.219 +0000,P42,18618,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C134,2021-01-03 23:38:32.219 +0000,P45,1453,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C5,2021-01-04 21:51:32.219 +0000,P15,15798,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C5,2021-01-04 21:51:32.219 +0000,P15,15677,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C5,2021-01-04 21:51:32.219 +0000,P18,15227,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C7,2021-01-05 06:13:32.219 +0000,P19,16043,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C12,2021-01-05 03:23:32.219 +0000,P15,4525,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C16,2021-01-05 06:02:32.219 +0000,P24,3838,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C16,2021-01-05 06:02:32.219 +0000,P24,9965,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C16,2021-01-05 06:02:32.219 +0000,P24,7446,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C21,2021-01-05 14:28:32.219 +0000,P30,17504,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C21,2021-01-05 14:28:32.219 +0000,P29,9877,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C26,2021-01-04 20:05:32.219 +0000,P29,7744,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C26,2021-01-04 20:05:32.219 +0000,P31,9151,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C29,2021-01-05 00:44:32.219 +0000,P25,19624,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C34,2021-01-04 17:51:32.219 +0000,P14,14751,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C36,2021-01-04 19:00:32.219 +0000,P27,18027,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C39,2021-01-04 21:04:32.219 +0000,P18,16161,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C49,2021-01-05 05:47:32.219 +0000,P29,2705,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C49,2021-01-05 05:47:32.219 +0000,P33,11278,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C49,2021-01-05 05:47:32.219 +0000,P28,8086,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C56,2021-01-05 12:28:32.219 +0000,P31,10202,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C56,2021-01-05 12:28:32.219 +0000,P33,16943,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C57,2021-01-04 18:48:32.219 +0000,P21,9289,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C57,2021-01-04 18:48:32.219 +0000,P19,18358,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C61,2021-01-05 07:31:32.219 +0000,P15,8810,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C63,2021-01-04 22:47:32.219 +0000,P50,15024,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C63,2021-01-04 22:47:32.219 +0000,P40,13274,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C70,2021-01-05 11:07:32.219 +0000,P01,19644,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C70,2021-01-05 11:07:32.219 +0000,P03,6590,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C70,2021-01-05 11:07:32.219 +0000,P05,2716,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C73,2021-01-04 17:45:32.219 +0000,P30,4302,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C73,2021-01-04 17:45:32.219 +0000,P32,10947,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C85,2021-01-05 10:27:32.219 +0000,P27,14062,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C85,2021-01-05 10:27:32.219 +0000,P27,2712,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C85,2021-01-05 10:27:32.219 +0000,P26,9044,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C86,2021-01-05 14:14:32.219 +0000,P16,5124,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C86,2021-01-05 14:14:32.219 +0000,P19,5027,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C86,2021-01-05 14:14:32.219 +0000,P17,3010,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C87,2021-01-05 09:32:32.219 +0000,P51,7735,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C87,2021-01-05 09:32:32.219 +0000,P45,19896,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C105,2021-01-05 06:00:32.219 +0000,P31,14070,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C105,2021-01-05 06:00:32.219 +0000,P28,19975,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C112,2021-01-04 21:40:32.219 +0000,P27,7535,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C112,2021-01-04 21:40:32.219 +0000,P27,11247,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C119,2021-01-04 22:43:32.219 +0000,P21,3365,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C120,2021-01-04 22:26:32.219 +0000,P53,7071,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C120,2021-01-04 22:26:32.219 +0000,P36,13334,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-04 21:08:32.219 +0000,P11,9375,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C131,2021-01-05 00:44:32.219 +0000,P24,18334,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C131,2021-01-05 00:44:32.219 +0000,P24,7352,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C131,2021-01-05 00:44:32.219 +0000,P26,19150,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C137,2021-01-04 21:54:32.219 +0000,P28,19767,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C137,2021-01-04 21:54:32.219 +0000,P30,9926,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C137,2021-01-04 21:54:32.219 +0000,P29,5893,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C3,2021-01-06 10:42:32.219 +0000,P06,17681,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C3,2021-01-06 10:42:32.219 +0000,P02,7187,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C3,2021-01-06 10:42:32.219 +0000,P06,6041,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C9,2021-01-06 07:10:32.219 +0000,P30,5668,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C9,2021-01-06 07:10:32.219 +0000,P32,19067,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C9,2021-01-06 07:10:32.219 +0000,P31,2332,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C11,2021-01-06 08:26:32.219 +0000,P35,3991,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C11,2021-01-06 08:26:32.219 +0000,P40,10908,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C12,2021-01-06 00:29:32.219 +0000,P27,7451,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C12,2021-01-06 00:29:32.219 +0000,P27,7260,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C12,2021-01-06 00:29:32.219 +0000,P26,18237,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C22,2021-01-05 19:58:32.219 +0000,P23,10403,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C22,2021-01-05 19:58:32.219 +0000,P21,17893,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C27,2021-01-06 10:13:32.219 +0000,P12,13156,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C27,2021-01-06 10:13:32.219 +0000,P11,445,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C27,2021-01-06 10:13:32.219 +0000,P11,15574,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C29,2021-01-05 23:54:32.219 +0000,P25,9308,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C29,2021-01-05 23:54:32.219 +0000,P27,683,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C42,2021-01-05 18:12:32.219 +0000,P46,18848,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C42,2021-01-05 18:12:32.219 +0000,P51,19069,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C42,2021-01-05 18:12:32.219 +0000,P36,8434,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C53,2021-01-06 03:30:32.219 +0000,P24,8736,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C63,2021-01-05 18:51:32.219 +0000,P25,4057,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C68,2021-01-05 21:19:32.219 +0000,P34,7534,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C68,2021-01-05 21:19:32.219 +0000,P51,9764,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C68,2021-01-05 21:19:32.219 +0000,P49,15204,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C69,2021-01-05 18:16:32.219 +0000,P40,18081,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C70,2021-01-06 08:35:32.219 +0000,P06,17058,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C70,2021-01-06 08:35:32.219 +0000,P05,1539,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C73,2021-01-06 03:53:32.219 +0000,P42,3264,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C74,2021-01-06 04:10:32.219 +0000,P29,15602,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C74,2021-01-06 04:10:32.219 +0000,P32,16086,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C74,2021-01-06 04:10:32.219 +0000,P29,1004,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C77,2021-01-05 23:47:32.219 +0000,P05,3058,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C77,2021-01-05 23:47:32.219 +0000,P02,2299,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C79,2021-01-06 00:15:32.219 +0000,P01,5563,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C79,2021-01-06 00:15:32.219 +0000,P02,16578,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C79,2021-01-06 00:15:32.219 +0000,P03,17336,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-06 06:38:32.219 +0000,P33,18953,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C89,2021-01-06 03:45:32.219 +0000,P01,8627,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C91,2021-01-05 23:57:32.219 +0000,P26,3692,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C91,2021-01-05 23:57:32.219 +0000,P24,15589,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C94,2021-01-05 22:27:32.219 +0000,P47,14856,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C94,2021-01-05 22:27:32.219 +0000,P52,5808,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C94,2021-01-05 22:27:32.219 +0000,P41,6103,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C96,2021-01-06 13:25:32.219 +0000,P09,8792,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C96,2021-01-06 13:25:32.219 +0000,P12,19222,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C96,2021-01-06 13:25:32.219 +0000,P09,5831,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C97,2021-01-06 14:28:32.219 +0000,P32,17289,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C111,2021-01-06 13:27:32.219 +0000,P16,8065,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C118,2021-01-06 14:28:32.219 +0000,P27,5098,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C118,2021-01-06 14:28:32.219 +0000,P25,13257,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C118,2021-01-06 14:28:32.219 +0000,P26,4455,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C125,2021-01-06 14:47:32.219 +0000,P28,10625,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C125,2021-01-06 14:47:32.219 +0000,P30,12803,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C125,2021-01-06 14:47:32.219 +0000,P33,5746,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-06 02:57:32.219 +0000,P07,9713,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-06 02:57:32.219 +0000,P08,9772,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C134,2021-01-05 20:49:32.219 +0000,P52,15035,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C3,2021-01-07 11:32:32.219 +0000,P17,16268,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C3,2021-01-07 11:32:32.219 +0000,P17,4784,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C3,2021-01-07 11:32:32.219 +0000,P21,9196,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C15,2021-01-07 01:30:32.219 +0000,P06,2078,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C15,2021-01-07 01:30:32.219 +0000,P02,1106,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C15,2021-01-07 01:30:32.219 +0000,P02,4787,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C18,2021-01-06 21:28:32.219 +0000,P02,17736,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C18,2021-01-06 21:28:32.219 +0000,P05,3951,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C34,2021-01-07 09:22:32.219 +0000,P12,13320,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C34,2021-01-07 09:22:32.219 +0000,P14,6224,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C38,2021-01-07 00:15:32.219 +0000,P02,16709,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C44,2021-01-07 04:32:32.219 +0000,P44,4156,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C45,2021-01-07 12:04:32.219 +0000,P13,9428,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C45,2021-01-07 12:04:32.219 +0000,P08,3189,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C63,2021-01-06 22:22:32.219 +0000,P32,3827,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C71,2021-01-07 14:04:32.219 +0000,P39,926,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C75,2021-01-07 04:13:32.219 +0000,P25,11054,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C75,2021-01-07 04:13:32.219 +0000,P25,11562,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-07 09:27:32.219 +0000,P32,3883,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-07 09:27:32.219 +0000,P32,4589,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-07 09:27:32.219 +0000,P31,3626,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C83,2021-01-07 03:31:32.219 +0000,P15,17855,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C83,2021-01-07 03:31:32.219 +0000,P20,14949,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C83,2021-01-07 03:31:32.219 +0000,P17,16476,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C90,2021-01-07 13:37:32.219 +0000,P16,19073,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C103,2021-01-07 11:47:32.219 +0000,P50,7340,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C118,2021-01-06 21:03:32.219 +0000,P27,4239,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-07 09:33:32.219 +0000,P25,3552,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-07 09:33:32.219 +0000,P24,2408,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-07 09:33:32.219 +0000,P27,2763,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C134,2021-01-07 06:06:32.219 +0000,P45,13911,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C15,2021-01-08 09:15:32.219 +0000,P44,18577,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C24,2021-01-08 06:33:32.219 +0000,P44,11580,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C24,2021-01-08 06:33:32.219 +0000,P45,8368,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C24,2021-01-08 06:33:32.219 +0000,P53,14495,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C33,2021-01-08 12:22:32.219 +0000,P53,18887,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C33,2021-01-08 12:22:32.219 +0000,P52,5687,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C35,2021-01-08 03:15:32.219 +0000,P07,4436,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C35,2021-01-08 03:15:32.219 +0000,P11,1022,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C36,2021-01-08 04:53:32.219 +0000,P25,12772,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C36,2021-01-08 04:53:32.219 +0000,P27,13185,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C36,2021-01-08 04:53:32.219 +0000,P26,16178,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C40,2021-01-07 21:39:32.219 +0000,P47,8456,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C50,2021-01-07 20:56:32.219 +0000,P41,15810,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C50,2021-01-07 20:56:32.219 +0000,P47,11782,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C50,2021-01-07 20:56:32.219 +0000,P50,5367,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C53,2021-01-08 08:24:32.219 +0000,P24,918,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C53,2021-01-08 08:24:32.219 +0000,P24,15497,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C56,2021-01-08 01:45:32.219 +0000,P31,7248,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C56,2021-01-08 01:45:32.219 +0000,P28,3546,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C56,2021-01-08 01:45:32.219 +0000,P29,17776,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C74,2021-01-08 13:26:32.219 +0000,P31,2635,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C74,2021-01-08 13:26:32.219 +0000,P31,818,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C74,2021-01-08 13:26:32.219 +0000,P28,17592,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C78,2021-01-08 11:37:32.219 +0000,P33,9232,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C80,2021-01-08 11:05:32.219 +0000,P26,15461,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C92,2021-01-07 23:35:32.219 +0000,P22,9549,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C100,2021-01-08 06:38:32.219 +0000,P25,4046,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C103,2021-01-08 00:26:32.219 +0000,P46,17987,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C103,2021-01-08 00:26:32.219 +0000,P34,19243,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C107,2021-01-08 00:50:32.219 +0000,P16,19485,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C118,2021-01-08 14:00:32.219 +0000,P27,16285,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C119,2021-01-07 19:41:32.219 +0000,P08,6481,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-08 14:10:32.219 +0000,P14,6248,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-08 14:10:32.219 +0000,P10,10885,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C126,2021-01-08 14:10:32.219 +0000,P07,1296,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C128,2021-01-08 12:52:32.219 +0000,P27,3472,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C128,2021-01-08 12:52:32.219 +0000,P24,1681,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C128,2021-01-08 12:52:32.219 +0000,P26,11963,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C133,2021-01-07 19:27:32.219 +0000,P26,8237,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C133,2021-01-07 19:27:32.219 +0000,P25,2540,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C133,2021-01-07 19:27:32.219 +0000,P25,1899,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C136,2021-01-08 01:58:32.219 +0000,P18,8720,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C136,2021-01-08 01:58:32.219 +0000,P16,2967,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C5,2021-01-09 05:21:32.219 +0000,P14,911,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C5,2021-01-09 05:21:32.219 +0000,P09,6846,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C11,2021-01-09 05:43:32.219 +0000,P28,8676,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C11,2021-01-09 05:43:32.219 +0000,P33,11510,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C11,2021-01-09 05:43:32.219 +0000,P28,10902,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C12,2021-01-09 03:10:32.219 +0000,P22,947,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
C13,2021-01-09 05:48:32.219 +0000,P21,1165,ALL_TRANSACTIONS,2021-10-15 14:47:45.048 +0100
